Individual	longitude	latitude	species	Haplotype_available
17153	9.59	46.93	NA	No
17154	9.59	46.93	NA	No
17155	9.59	46.93	NA	No
17156	9.59	46.93	NA	No
17157	9.59	46.93	NA	No
17158	9.59	46.93	NA	No
17159	9.59	46.93	NA	No
17160	9.59	46.93	NA	No
17161	9.59	46.93	NA	No
17162	9.59	46.93	NA	No
17163	9.59	46.93	NA	No
17164	9.59	46.93	NA	No
17165	9.59	46.93	NA	No
17166	9.59	46.93	NA	No
17167	9.59	46.93	NA	No
17168	9.59	46.93	NA	No
17169	9.59	46.93	NA	No
17170	9.59	46.93	NA	No
17171	9.59	46.93	NA	No
17172	9.93	46.56	NA	No
17173	9.91	46.58	NA	No
17174	9.91	46.58	NA	No
17175	9.93	46.56	NA	No
17176	9.93	46.56	NA	No
17177	9.91	46.58	NA	No
17178	9.91	46.58	NA	No
17179	9.93	46.56	NA	No
17180	9.43	46.75	Niphargus_sp.	No
17181	9.45	46.78	NA	No
17182	9.43	46.75	Niphargus_sp.	No
17183	9.45	46.78	NA	No
17184	9.45	46.78	NA	No
17185	9.45	46.78	Niphargus_sp.	No
17186	9.44	46.76	NA	No
17187	9.44	46.76	NA	No
17188	8.99	45.96	NA	No
17189	8.99	45.95	NA	No
17190	8.99	45.95	NA	No
17191	8.99	45.96	NA	No
17192	8.99	45.96	NA	No
17193	8.99	45.95	NA	No
17194	8.99	45.95	NA	No
17195	8.99	45.96	NA	No
17196	8.99	45.96	Niphargus_sp.	No
17197	8.99	45.95	NA	No
17198	8.99	45.95	NA	No
17199	8.99	45.96	NA	No
17200	7.37	46.29	NA	No
17201	7.37	46.30	NA	No
17202	7.37	46.29	NA	No
17203	7.37	46.30	NA	No
17204	7.37	46.29	NA	No
17205	7.37	46.30	NA	No
17206	7.37	46.29	Niphargus_sp.	No
17207	7.37	46.30	NA	No
17208	7.37	46.29	NA	No
17209	7.37	46.30	NA	No
17210	7.37	46.30	NA	No
17211	7.37	46.29	NA	No
17212	7.83	46.71	NA	No
17213	7.83	46.71	NA	No
17214	7.82	46.71	NA	No
17215	7.83	46.71	NA	No
17216	6.74	46.50	NA	No
17217	6.72	46.50	NA	No
17218	6.73	46.50	NA	No
17219	6.72	46.50	NA	No
17220	6.73	46.50	NA	No
17221	6.72	46.50	NA	No
17222	6.73	46.50	NA	No
17223	6.72	46.50	NA	No
17224	6.73	46.50	NA	No
17225	6.72	46.50	NA	No
17226	6.73	46.50	NA	No
17227	7.08	46.76	NA	No
17228	7.08	46.76	NA	No
17229	7.08	46.76	NA	No
17230	7.08	46.76	NA	No
17231	7.08	46.76	NA	No
17232	7.08	46.76	NA	No
17233	9.24	46.83	NA	No
17234	9.20	46.84	NA	No
17235	9.24	46.83	NA	No
17236	9.25	46.84	NA	No
17237	9.25	46.82	NA	No
17238	9.26	46.82	NA	No
17239	9.24	46.81	NA	No
17240	9.24	46.81	NA	No
17241	9.24	46.80	NA	No
17242	8.92	46.44	NA	No
17243	8.92	46.44	NA	No
17244	8.92	46.44	NA	No
17245	8.93	46.43	NA	No
17246	8.93	46.43	NA	No
17247	8.93	46.43	NA	No
17248	8.11	46.15	NA	No
17249	8.12	46.16	NA	No
17250	8.11	46.15	NA	No
17251	8.12	46.16	NA	No
17252	8.11	46.15	NA	No
17253	8.12	46.16	NA	No
17254	8.11	46.15	NA	No
17255	8.12	46.16	NA	No
17256	8.11	46.15	NA	No
17257	8.12	46.16	NA	No
17258	9.72	46.94	NA	No
17259	9.72	46.94	NA	No
17260	9.72	46.94	NA	No
17261	9.72	46.94	NA	No
17262	9.72	46.94	NA	No
17263	9.72	46.94	NA	No
17264	9.72	46.94	NA	No
17265	9.72	46.94	NA	No
17266	9.72	46.94	NA	No
17267	6.85	46.20	NA	No
17268	6.87	46.19	NA	No
17269	6.91	46.19	Niphargus_sp.	No
17270	6.85	46.20	Niphargus_sp.	No
17271	6.83	46.19	Niphargus_sp.	No
17272	6.85	46.20	NA	No
17273	6.83	46.19	NA	No
17274	6.85	46.20	Niphargus_sp.	No
17275	6.91	46.19	NA	No
17276	6.88	46.20	NA	No
17277	6.88	46.20	Niphargus_sp.	No
17278	6.85	46.20	Niphargus_sp.	No
17279	6.83	46.19	NA	No
17280	6.91	46.19	Niphargus_sp.	No
17281	6.85	46.20	NA	No
17282	6.83	46.19	NA	No
17283	6.87	46.20	Niphargus_sp.	No
17284	8.94	46.70	NA	No
17285	8.92	46.73	NA	No
17286	8.94	46.73	NA	No
17287	8.95	46.74	NA	No
17288	8.94	46.70	NA	No
17289	8.92	46.73	NA	No
17290	8.94	46.73	NA	No
17291	8.95	46.74	NA	No
17292	8.94	46.70	NA	No
17293	8.92	46.73	NA	No
17294	8.94	46.73	NA	No
17295	8.95	46.74	NA	No
17296	8.94	46.70	NA	No
17297	8.92	46.73	NA	No
17298	8.94	46.73	NA	No
17299	8.95	46.74	NA	No
17300	8.94	46.70	NA	No
17301	8.92	46.73	NA	No
17302	8.94	46.73	NA	No
17303	8.95	46.74	NA	No
17304	6.21	46.45	NA	No
17305	6.21	46.45	NA	No
17306	6.21	46.45	Niphargus_sp.	No
17307	6.21	46.45	Niphargus_sp.	No
17308	6.21	46.45	NA	No
17309	6.21	46.45	Niphargus_sp.	No
17310	6.21	46.45	Niphargus_sp.	No
17311	6.21	46.45	Niphargus_sp.	No
17312	8.59	47.02	NA	No
17313	8.59	47.02	NA	No
17314	8.59	47.02	NA	No
17315	8.59	47.02	NA	No
17316	8.59	47.02	NA	No
17317	8.58	47.02	NA	No
17318	8.59	47.02	NA	No
17319	8.58	47.02	NA	No
17320	8.59	47.02	NA	No
17321	8.59	47.02	NA	No
17322	8.59	47.02	NA	No
17323	8.58	47.02	NA	No
17324	8.47	47.67	NA	No
17325	8.47	47.67	NA	No
17326	8.47	47.67	NA	No
17327	8.47	47.67	NA	No
17328	8.47	47.67	NA	No
17329	8.47	47.67	NA	No
17330	8.47	47.67	NA	No
17331	8.47	47.67	NA	No
17332	8.47	47.67	NA	No
17333	8.47	47.67	NA	No
17334	8.47	47.67	NA	No
17335	8.47	47.67	NA	No
17336	8.47	47.67	NA	No
17337	7.95	46.59	NA	No
17338	7.95	46.59	Niphargus_sp.	No
17339	7.96	46.59	Niphargus_sp.	No
17340	7.95	46.59	NA	No
17341	7.95	46.59	NA	No
17342	7.96	46.59	Niphargus_sp.	No
17343	7.95	46.59	NA	No
17344	7.95	46.59	NA	No
17345	7.96	46.59	Niphargus_sp.	No
17346	7.96	46.59	Niphargus_sp.	No
17347	7.95	46.59	Niphargus_sp.	No
17348	6.99	46.92	NA	No
17349	6.99	46.93	NA	No
17350	6.99	46.93	NA	No
17351	6.99	46.92	NA	No
17352	6.99	46.92	NA	No
17353	6.99	46.93	NA	No
17354	6.99	46.92	NA	No
17355	6.99	46.92	NA	No
17356	6.99	46.92	NA	No
17357	6.99	46.93	NA	No
17358	6.99	46.92	NA	No
17359	6.99	46.92	NA	No
17360	6.99	46.92	NA	No
17361	6.99	46.93	NA	No
17362	6.99	46.93	NA	No
17363	6.99	46.92	NA	No
17364	6.99	46.92	NA	No
17365	6.99	46.92	NA	No
17366	7.83	46.16	NA	No
17367	7.81	46.18	NA	No
17368	7.77	46.19	NA	No
17369	7.77	46.19	NA	No
17370	7.81	46.18	NA	No
17371	7.83	46.16	NA	No
17372	7.81	46.18	NA	No
17373	7.77	46.19	NA	No
17374	7.83	46.16	NA	No
17375	7.83	46.16	NA	No
17376	7.77	46.19	NA	No
17377	7.81	46.18	NA	No
17378	9.70	46.97	NA	No
17379	9.70	46.97	NA	No
17380	9.70	46.97	NA	No
17381	9.70	46.97	NA	No
17382	9.70	46.97	NA	No
17383	9.73	46.97	NA	No
17384	9.73	46.97	NA	No
17385	9.73	46.97	NA	No
17386	9.70	46.97	NA	No
17387	9.70	46.97	NA	No
17388	9.70	46.97	NA	No
17389	9.70	46.97	NA	No
17390	9.70	46.97	NA	No
17391	9.73	46.97	NA	No
17392	9.73	46.97	NA	No
17393	9.73	46.97	NA	No
17394	9.73	46.97	NA	No
17395	9.70	46.99	NA	No
17396	9.70	46.99	NA	No
17397	9.70	46.99	NA	No
17398	9.70	46.99	NA	No
17399	9.70	46.99	NA	No
17400	9.70	46.99	NA	No
17401	9.70	46.99	NA	No
17402	9.70	46.99	NA	No
17403	9.78	46.89	NA	No
17404	9.79	46.89	Niphargus_sp.	No
17405	9.79	46.89	Niphargus_sp.	No
17406	9.78	46.89	NA	No
17407	9.79	46.89	Niphargus_sp.	No
17408	9.78	46.89	NA	No
17409	9.79	46.89	Niphargus_sp.	No
17410	9.78	46.89	NA	No
17411	9.18	46.67	NA	No
17412	9.18	46.67	NA	No
17413	9.18	46.67	NA	No
17414	9.17	46.60	NA	No
17415	9.17	46.60	Niphargus_sp.	No
17416	9.17	46.60	Niphargus_sp.	No
17417	9.17	46.73	NA	No
17418	9.15	46.72	NA	No
17419	9.16	46.71	NA	No
17420	9.17	46.73	NA	No
17421	9.15	46.72	NA	No
17422	9.16	46.71	NA	No
17423	9.17	46.73	NA	No
17424	9.15	46.72	NA	No
17425	9.16	46.71	NA	No
17426	9.17	46.73	NA	No
17427	9.15	46.72	NA	No
17428	9.16	46.71	NA	No
17429	9.57	46.67	NA	No
17430	9.57	46.67	NA	No
17431	9.58	46.67	NA	No
17432	9.58	46.67	NA	No
17433	9.62	46.66	NA	No
17434	9.62	46.66	NA	No
17435	9.59	46.67	NA	No
17436	9.55	46.64	NA	No
17437	9.64	46.69	NA	No
17438	9.59	46.67	NA	No
17439	9.55	46.64	NA	No
17440	9.64	46.69	NA	No
17441	9.59	46.67	NA	No
17442	9.55	46.64	NA	No
17443	9.64	46.69	NA	No
17444	9.59	46.67	NA	No
17445	9.55	46.64	NA	No
17446	9.64	46.69	NA	No
17447	9.83	46.85	NA	No
17448	9.82	46.75	NA	No
17449	9.83	46.85	NA	No
17450	9.83	46.84	NA	No
17451	9.83	46.84	NA	No
17452	9.83	46.85	NA	No
17453	9.82	46.75	NA	No
17454	9.83	46.85	NA	No
17455	9.82	46.75	NA	No
17456	9.83	46.84	NA	No
17457	8.99	45.87	NA	No
17458	8.99	45.87	NA	No
17459	8.99	45.87	NA	No
17460	8.99	45.87	NA	No
17461	8.99	45.87	NA	No
17462	8.99	45.87	NA	No
17463	8.99	45.87	NA	No
17464	8.99	45.87	NA	No
17465	8.99	45.87	NA	No
17466	8.99	45.87	NA	No
17467	8.99	45.87	NA	No
17468	8.99	45.87	NA	No
17469	8.76	46.22	NA	No
17470	8.76	46.22	NA	No
17471	8.76	46.22	NA	No
17472	8.76	46.22	NA	No
17473	8.76	46.22	NA	No
17474	8.76	46.22	NA	No
17475	8.76	46.22	NA	No
17476	8.76	46.22	NA	No
17477	8.76	46.22	Niphargus_sp.	No
17478	8.76	46.22	NA	No
17479	8.76	46.22	NA	No
17480	8.76	46.22	Niphargus_sp.	No
17481	8.76	46.22	NA	No
17482	8.76	46.22	NA	No
17483	8.76	46.22	NA	No
17484	8.76	46.22	NA	No
17485	8.81	46.19	NA	No
17486	8.81	46.19	NA	No
17487	8.81	46.19	NA	No
17488	8.81	46.19	NA	No
17489	8.81	46.19	NA	No
17490	8.81	46.19	NA	No
17491	8.81	46.19	NA	No
17492	8.81	46.19	NA	No
17493	8.81	46.19	NA	No
17494	8.81	46.19	NA	No
17495	8.81	46.19	NA	No
17496	8.81	46.19	NA	No
17497	6.18	46.43	NA	No
17498	6.16	46.41	NA	No
17499	6.16	46.41	NA	No
17500	6.18	46.43	NA	No
17501	6.16	46.41	NA	No
17502	6.18	46.43	NA	No
17503	6.16	46.41	NA	No
17504	6.18	46.43	NA	No
17505	6.16	46.41	Niphargus_sp.	No
17506	6.18	46.43	NA	No
17507	6.16	46.41	Niphargus_sp.	No
17508	6.18	46.43	NA	No
17509	6.16	46.41	Niphargus_sp.	No
17510	6.18	46.43	NA	No
17511	7.79	46.94	NA	No
17512	7.79	46.94	NA	No
17513	7.79	46.94	NA	No
17514	7.00	46.04	NA	No
17515	6.96	46.05	NA	No
17516	7.00	46.04	NA	No
17517	6.96	46.05	NA	No
17518	7.00	46.04	NA	No
17519	6.96	46.05	NA	No
17520	7.00	46.04	NA	No
17521	6.96	46.05	NA	No
17522	7.00	46.04	NA	No
17523	6.96	46.05	NA	No
17524	7.00	46.04	NA	No
17525	6.96	46.05	NA	No
17526	8.79	46.70	NA	No
17527	8.80	46.69	NA	No
17528	8.83	46.70	NA	No
17529	8.81	46.71	NA	No
17530	9.06	46.23	NA	No
17531	9.06	46.23	NA	No
17532	9.06	46.23	NA	No
17533	9.06	46.23	NA	No
17534	9.06	46.23	NA	No
17535	9.06	46.23	NA	No
17536	6.80	46.15	NA	No
17537	6.80	46.15	Niphargus_sp.	No
17538	6.85	46.15	NA	No
17539	6.85	46.15	Niphargus_sp.	No
17540	6.80	46.15	Niphargus_sp.	No
17541	6.80	46.15	NA	No
17542	8.89	47.62	Niphargus_sp.	No
17543	8.75	47.01	Niphargus_sp.	No
17544	8.75	47.00	Niphargus_sp.	No
17545	8.75	47.00	Niphargus_sp.	No
17546	8.75	47.01	Niphargus_sp.	No
17547	8.75	47.00	Niphargus_sp.	No
17548	8.75	47.01	Niphargus_sp.	No
17549	9.12	46.37	NA	No
17550	9.12	46.37	NA	No
17551	9.12	46.37	NA	No
17552	9.12	46.37	NA	No
17553	9.12	46.37	NA	No
17554	9.12	46.37	NA	No
17555	9.12	46.37	NA	No
17556	9.12	46.37	NA	No
17557	9.12	46.37	NA	No
17558	9.12	46.37	NA	No
17559	9.12	46.37	NA	No
17560	9.12	46.37	NA	No
17561	9.12	46.37	NA	No
17562	9.12	46.37	NA	No
17563	9.12	46.37	NA	No
17564	7.18	46.02	NA	No
17565	7.17	46.02	NA	No
17566	9.11	47.64	NA	No
17567	9.11	47.65	NA	No
17568	8.85	47.64	NA	No
17569	7.90	46.27	NA	No
17570	7.90	46.27	NA	No
17571	7.90	46.27	NA	No
17572	7.90	46.27	NA	No
17573	7.90	46.27	NA	No
17574	6.94	46.49	Niphargus_sp.	No
17575	6.90	46.49	NA	No
17576	6.94	46.49	NA	No
17577	6.90	46.49	Niphargus_sp.	No
17578	6.94	46.49	NA	No
17579	6.91	46.50	Niphargus_sp.	No
17580	6.90	46.49	NA	No
17581	7.12	46.28	NA	No
17582	7.07	46.24	Niphargus_sp.	No
17583	7.04	46.23	NA	No
17584	7.94	46.82	NA	No
17585	7.94	46.82	Niphargus_sp.	No
17586	7.89	46.83	Niphargus_sp.	No
17587	7.94	46.82	Niphargus_sp.	No
17588	7.94	46.82	NA	No
17589	7.89	46.83	Niphargus_sp.	No
17590	9.45	46.81	Niphargus_sp.	No
17591	9.48	46.81	Niphargus_sp.	No
17592	9.48	46.81	Niphargus_sp.	No
17593	9.45	46.81	NA	No
17594	9.45	46.81	NA	No
17595	9.45	46.81	Niphargus_sp.	No
17596	9.48	46.81	Niphargus_sp.	No
17597	9.48	46.81	NA	No
17598	9.45	46.81	Niphargus_sp.	No
17599	9.48	46.81	Niphargus_sp.	No
17600	9.45	46.81	NA	No
17601	8.76	46.45	NA	No
17602	8.82	46.49	NA	No
17603	8.86	46.43	NA	No
17604	8.79	46.49	NA	No
17605	8.82	46.49	NA	No
17606	8.76	46.45	NA	No
17607	8.86	46.43	Niphargus_sp.	No
17608	8.86	46.43	NA	No
17609	8.82	46.49	NA	No
17610	8.76	46.45	Niphargus_sp.	No
17611	8.79	46.49	NA	No
17612	9.31	47.44	Niphargus_sp.	No
17613	9.31	47.44	Niphargus_sp.	No
17614	9.31	47.44	NA	No
17615	9.31	47.44	NA	No
17616	10.0	46.31	NA	No
17617	10.0	46.35	NA	No
17618	10.0	46.28	NA	No
17619	6.91	46.50	NA	No
17620	6.91	46.50	NA	No
17621	9.31	47.44	Niphargus_sp.	No
17622	8.60	47.53	Niphargus_sp.	No
17623	8.69	46.10	NA	No
17624	8.67	46.11	NA	No
17625	8.66	46.11	NA	No
17626	8.67	46.11	NA	No
17627	8.69	46.10	NA	No
17628	8.67	46.11	NA	No
17629	8.66	46.11	NA	No
17630	8.67	46.11	NA	No
17631	8.69	46.10	NA	No
17632	8.67	46.11	NA	No
17633	8.67	46.11	NA	No
17634	8.82	47.48	NA	No
17635	8.82	47.48	NA	No
17636	8.82	47.48	NA	No
17637	8.82	47.48	Niphargus_sp.	No
17638	8.82	47.48	NA	No
17639	8.82	47.48	NA	No
17640	8.82	47.48	Niphargus_sp.	No
17641	8.60	46.31	NA	No
17642	8.60	46.31	NA	No
17643	8.60	46.31	NA	No
17644	8.60	46.31	NA	No
17645	8.82	47.48	Niphargus_sp.	No
17646	8.82	47.48	Niphargus_sp.	No
17647	8.82	47.48	Niphargus_sp.	No
17648	8.82	47.48	Niphargus_sp.	No
17649	8.82	47.48	Niphargus_sp.	No
17650	8.82	47.48	Niphargus_sp.	No
17651	8.82	47.48	NA	No
17652	8.82	47.48	NA	No
17653	8.82	47.48	Niphargus_sp.	No
17654	8.62	47.15	NA	No
17655	9.46	47.44	Niphargus_sp.	No
17656	9.46	47.44	Niphargus_sp.	No
17657	9.46	47.44	Niphargus_sp.	No
17658	9.46	47.44	Niphargus_sp.	No
17659	9.46	47.44	Niphargus_sp.	No
17660	9.46	47.44	NA	No
17661	9.46	47.44	NA	No
17662	9.46	47.44	Niphargus_sp.	No
17663	9.46	47.45	Niphargus_sp.	No
17664	9.46	47.45	Niphargus_sp.	No
17665	9.46	47.45	Niphargus_sp.	No
17666	9.46	47.45	Niphargus_sp.	No
17667	9.47	47.45	NA	No
17668	9.47	47.45	NA	No
17669	9.47	47.45	NA	No
17670	9.47	47.45	NA	No
17671	9.47	47.45	NA	No
17672	9.47	47.45	NA	No
17673	9.47	47.45	NA	No
17674	9.47	47.45	NA	No
17675	9.47	47.45	NA	No
17676	9.47	47.45	NA	No
17677	9.47	47.45	NA	No
17678	9.47	47.45	NA	No
17679	9.44	47.44	NA	No
17680	9.44	47.44	NA	No
17681	9.44	47.44	NA	No
17682	9.44	47.44	NA	No
17683	9.44	47.44	NA	No
17684	9.44	47.44	NA	No
17685	9.44	47.44	NA	No
17686	9.44	47.44	NA	No
17687	9.44	47.44	Niphargus_sp.	No
17688	9.44	47.44	Niphargus_sp.	No
17689	9.44	47.44	Niphargus_sp.	No
17690	9.44	47.44	NA	No
17691	10.3	46.62	NA	No
17692	10.3	46.62	Niphargus_sp.	No
17693	10.3	46.62	Niphargus_sp.	No
17694	9.31	47.44	Niphargus_sp.	No
18000	7.56	46.63	Niphargus_sp.	No
18001	7.56	46.63	NA	No
18002	7.56	46.63	Niphargus_sp.	No
18003	7.56	46.63	NA	No
18004	7.56	46.63	Niphargus_sp.	No
18005	7.56	46.63	NA	No
18006	7.56	46.63	Niphargus_sp.	No
18007	7.56	46.63	Niphargus_sp.	No
18008	7.56	46.63	Niphargus_sp.	No
18009	7.56	46.63	NA	No
18010	7.87	47.52	Niphargus_sp.	No
18011	7.87	47.52	NA	No
18012	7.87	47.52	Niphargus_sp.	No
18013	7.87	47.52	Niphargus_sp.	No
18014	7.87	47.52	Niphargus_sp.	No
18015	7.87	47.52	NA	No
18016	7.87	47.52	Niphargus_sp.	No
18017	7.87	47.52	Niphargus_sp.	No
18018	7.87	47.52	Niphargus_sp.	No
18019	7.87	47.52	Niphargus_sp.	No
18020	7.87	47.52	Niphargus_sp.	No
18021	7.87	47.52	Niphargus_sp.	No
18022	7.87	47.52	Niphargus_sp.	No
18023	7.87	47.52	Niphargus_sp.	No
18024	7.87	47.52	Niphargus_sp.	No
18025	7.87	47.52	Niphargus_sp.	No
18026	7.87	47.52	Niphargus_sp.	No
18027	7.87	47.52	Niphargus_sp.	No
18028	7.87	47.52	Niphargus_sp.	No
18029	7.87	47.52	Niphargus_sp.	No
18030	7.86	47.52	Niphargus_sp.	No
18031	7.86	47.52	Niphargus_sp.	No
18032	7.86	47.52	NA	No
18033	7.86	47.52	Niphargus_sp.	No
18034	7.86	47.52	NA	No
18035	7.86	47.52	Niphargus_sp.	No
18036	7.86	47.52	Niphargus_sp.	No
18037	7.86	47.52	Niphargus_sp.	No
18038	7.86	47.52	Niphargus_sp.	No
18039	7.86	47.52	Niphargus_sp.	No
18040	7.96	47.40	NA	No
18041	7.96	47.40	NA	No
18042	7.96	47.40	NA	No
18043	7.96	47.40	NA	No
18044	7.96	47.40	NA	No
18045	7.96	47.40	NA	No
18046	7.96	47.40	NA	No
18047	7.96	47.40	Niphargus_sp.	No
18048	7.96	47.40	NA	No
18049	7.96	47.40	NA	No
18050	7.96	47.40	NA	No
18051	7.96	47.40	NA	No
18052	7.96	47.40	NA	No
18053	7.96	47.40	NA	No
18054	7.96	47.40	NA	No
18055	7.96	47.40	NA	No
18056	7.96	47.40	NA	No
18057	7.96	47.40	NA	No
18058	7.96	47.40	NA	No
18059	7.96	47.40	NA	No
18060	7.96	47.40	NA	No
18061	7.96	47.40	NA	No
18062	8.23	47.01	Gammarus_sp.	No
18063	8.23	47.01	NA	No
18064	8.23	47.01	Gammarus_sp.	No
18065	8.23	47.01	NA	No
18066	8.23	47.01	Niphargus_sp.	No
18067	7.59	47.43	NA	No
18068	7.59	47.43	NA	No
18069	7.59	47.43	NA	No
18070	7.59	47.43	NA	No
18071	7.59	47.43	NA	No
18072	7.59	47.43	NA	No
18073	7.59	47.43	NA	No
18074	7.59	47.43	NA	No
18075	7.59	47.43	NA	No
18076	7.59	47.43	NA	No
18077	7.59	47.43	NA	No
18078	7.59	47.43	NA	No
18079	7.59	47.43	NA	No
18080	7.59	47.43	NA	No
18081	7.59	47.43	NA	No
18082	7.59	47.43	NA	No
18083	7.59	47.43	NA	No
18084	7.59	47.43	NA	No
18085	7.59	47.43	NA	No
18086	7.59	47.43	NA	No
18087	7.59	47.43	NA	No
18088	7.59	47.43	NA	No
18089	7.59	47.43	NA	No
18090	7.59	47.43	Niphargus_sp.	No
18091	9.42	47.05	NA	No
18092	9.42	47.05	Niphargus_sp.	No
18093	9.42	47.05	NA	No
18094	9.42	47.05	Niphargus_sp.	No
18095	9.42	47.05	Niphargus_sp.	No
18096	9.42	47.05	Niphargus_sp.	No
18097	8.42	47.27	NA	No
18098	8.42	47.27	NA	No
18099	8.42	47.27	Niphargus_sp.	No
18100	8.42	47.27	NA	No
18101	8.42	47.27	NA	No
18102	8.42	47.27	NA	No
18103	8.42	47.27	NA	No
18104	8.42	47.27	NA	No
18105	8.42	47.27	NA	No
18106	8.42	47.27	NA	No
18107	8.42	47.27	NA	No
18108	8.42	47.27	Niphargus_sp.	No
18109	8.42	47.27	NA	No
18110	8.42	47.27	NA	No
18111	8.42	47.27	Niphargus_sp.	No
18112	8.42	47.27	NA	No
18113	8.42	47.27	NA	No
18114	7.28	47.04	NA	No
18115	7.28	47.04	NA	No
18116	7.28	47.04	NA	No
18117	7.28	47.04	NA	No
18118	7.28	47.04	NA	No
18119	7.28	47.04	NA	No
18120	7.28	47.04	NA	No
18121	7.28	47.04	NA	No
18122	7.28	47.04	NA	No
18123	7.28	47.04	NA	No
18124	7.28	47.04	NA	No
18125	7.28	47.04	NA	No
18126	7.28	47.04	Niphargus_sp.	No
18127	7.28	47.04	Niphargus_sp.	No
18128	7.28	47.04	Niphargus_sp.	No
18129	7.28	47.04	NA	No
18130	7.28	47.04	Niphargus_sp.	No
18131	7.28	47.04	NA	No
18132	7.28	47.04	NA	No
18133	7.28	47.04	NA	No
18134	7.31	47.02	NA	No
18135	7.31	47.02	NA	No
18136	7.31	47.02	NA	No
18137	7.31	47.02	NA	No
18138	7.31	47.02	NA	No
18139	7.31	47.02	NA	No
18140	7.28	47.04	NA	No
18141	7.31	47.02	NA	No
18142	7.31	47.02	NA	No
18143	7.31	47.02	NA	No
18144	7.31	47.02	NA	No
18145	7.31	47.02	NA	No
18146	7.31	47.02	NA	No
18147	7.31	47.02	NA	No
18148	7.31	47.02	NA	No
18149	7.31	47.02	NA	No
18150	7.31	47.02	NA	No
18151	7.31	47.02	NA	No
18152	7.31	47.02	NA	No
18153	7.31	47.02	NA	No
18154	8.38	47.52	NA	No
18155	8.38	47.52	NA	No
18156	8.38	47.52	NA	No
18157	8.38	47.52	NA	No
18158	8.38	47.52	NA	No
18159	8.38	47.52	NA	No
18160	8.38	47.52	NA	No
18161	8.38	47.52	NA	No
18162	8.38	47.52	NA	No
18163	8.38	47.52	NA	No
18164	8.38	47.52	NA	No
18165	8.38	47.52	NA	No
18166	8.38	47.52	NA	No
18167	8.38	47.52	NA	No
18168	8.38	47.52	NA	No
18169	8.38	47.52	NA	No
18170	8.38	47.52	NA	No
18171	8.38	47.52	NA	No
18172	8.38	47.52	NA	No
18173	8.38	47.52	NA	No
18174	8.38	47.52	NA	No
18175	8.38	47.52	NA	No
18176	8.38	47.52	NA	No
18177	8.38	47.52	NA	No
18178	7.59	47.43	NA	No
18179	7.59	47.43	NA	No
18180	7.59	47.43	NA	No
18181	7.59	47.43	NA	No
18182	7.59	47.43	NA	No
18183	7.59	47.43	NA	No
18184	7.59	47.43	NA	No
18185	7.59	47.43	NA	No
18186	7.59	47.43	NA	No
18187	7.59	47.43	NA	No
18188	7.59	47.43	NA	No
18189	7.59	47.43	NA	No
18190	7.59	47.43	NA	No
18191	7.59	47.43	NA	No
18192	7.59	47.43	NA	No
18193	7.59	47.43	NA	No
18194	7.59	47.43	NA	No
18195	7.59	47.43	NA	No
18196	7.59	47.43	NA	No
18197	7.59	47.43	NA	No
18198	7.59	47.43	NA	No
18199	7.59	47.43	NA	No
18200	7.59	47.43	NA	No
18201	7.59	47.43	NA	No
18202	8.42	47.27	NA	No
18203	8.42	47.27	NA	No
18204	8.42	47.27	NA	No
18205	8.42	47.27	NA	No
18206	8.42	47.27	Niphargus_sp.	No
18207	8.42	47.27	Niphargus_sp.	No
18208	8.42	47.27	NA	No
18209	8.42	47.27	NA	No
18210	8.42	47.27	NA	No
18211	8.42	47.27	NA	No
18212	8.42	47.27	NA	No
18213	8.42	47.27	NA	No
18214	8.42	47.27	Niphargus_sp.	No
18215	8.42	47.27	NA	No
18216	8.42	47.27	NA	No
18217	8.42	47.27	NA	No
18218	8.42	47.27	NA	No
18219	8.42	47.27	NA	No
18220	7.86	47.52	Niphargus_sp.	No
18221	7.86	47.52	NA	No
18222	7.86	47.52	Niphargus_sp.	No
18223	7.86	47.52	Niphargus_sp.	No
18224	7.87	47.52	Niphargus_sp.	No
18225	7.87	47.52	Niphargus_sp.	No
18226	7.87	47.52	Niphargus_sp.	No
18227	7.87	47.52	Niphargus_sp.	No
18228	7.87	47.52	Niphargus_sp.	No
18229	7.87	47.52	Niphargus_sp.	No
18230	7.87	47.52	Niphargus_sp.	No
18231	7.87	47.52	Niphargus_sp.	No
18232	8.23	47.01	NA	No
18233	8.23	47.01	NA	No
18234	8.23	47.01	Niphargus_sp.	No
18235	8.23	47.01	Gammarus_sp.	No
18236	8.23	47.01	NA	No
18237	8.23	47.01	Gammarus_sp.	No
18238	7.96	47.40	NA	No
18239	7.96	47.40	NA	No
18240	7.96	47.40	NA	No
18241	7.96	47.40	NA	No
18242	7.96	47.40	NA	No
18243	7.96	47.40	NA	No
18244	7.96	47.40	Niphargus_sp.	No
18245	7.96	47.40	NA	No
18246	7.96	47.40	NA	No
18247	7.96	47.40	NA	No
18248	7.96	47.40	NA	No
18249	7.96	47.40	NA	No
18250	7.56	46.63	Niphargus_sp.	No
18251	7.56	46.63	NA	No
18252	7.56	46.63	NA	No
18253	7.56	46.63	NA	No
18254	7.56	46.63	NA	No
18255	7.56	46.63	NA	No
18256	7.56	46.63	NA	No
18257	7.56	46.63	NA	No
18258	7.56	46.63	NA	No
18259	7.56	46.63	NA	No
18260	7.56	46.63	NA	No
18261	7.56	46.63	NA	No
